transaction_date,product_id,quantity_sold,current_stock,is_promo
2022-09-18,P0006,24,212,1
2022-09-19,P0006,147,161,0
2022-09-20,P0006,269,352,0
2022-09-21,P0006,238,309,1
2022-09-22,P0006,111,337,0
2022-09-23,P0006,122,346,0
2022-09-24,P0006,439,493,1
2022-09-25,P0006,289,445,0
2022-09-26,P0006,68,311,1
2022-09-27,P0006,392,406,0
2022-09-28,P0006,120,197,0
2022-09-29,P0006,17,104,1
2022-09-30,P0006,105,363,0
2022-10-01,P0006,148,235,1
2022-10-02,P0006,83,181,0
2022-10-03,P0006,35,421,1
2022-10-04,P0006,301,335,1
2022-10-05,P0006,120,270,0
2022-10-06,P0006,2,64,1
2022-10-07,P0006,247,333,0
2022-10-08,P0006,79,272,1
2022-10-09,P0006,11,54,0
2022-10-10,P0006,46,218,0
2022-10-11,P0006,77,336,1
2022-10-12,P0006,139,220,0
2022-10-13,P0006,44,194,0
2022-10-14,P0006,74,225,0
2022-10-15,P0006,200,247,1
2022-10-16,P0006,27,185,1
2022-10-17,P0006,10,145,0
2022-10-18,P0006,152,488,0
2022-10-19,P0006,295,405,1
2022-10-20,P0006,251,332,0
2022-10-21,P0006,92,106,1
2022-10-22,P0006,215,402,0
2022-10-23,P0006,102,179,1
2022-10-24,P0006,352,466,1
2022-10-25,P0006,210,224,1
2022-10-26,P0006,95,311,0
2022-10-27,P0006,328,356,0
2022-10-28,P0006,434,464,1
2022-10-29,P0006,216,216,0
2022-10-30,P0006,178,359,1
2022-10-31,P0006,109,208,1
2022-11-01,P0006,30,101,0
2022-11-02,P0006,79,153,0
2022-11-03,P0006,94,382,0
2022-11-04,P0006,151,365,1
2022-11-05,P0006,209,434,1
2022-11-06,P0006,17,97,0
2022-11-07,P0006,180,261,0
2022-11-08,P0006,184,294,0
2022-11-09,P0006,104,157,1
2022-11-10,P0006,271,481,1
2022-11-11,P0006,192,360,0
2022-11-12,P0006,369,419,0
2022-11-13,P0006,126,187,0
2022-11-14,P0006,33,122,0
2022-11-15,P0006,34,73,1
2022-11-16,P0006,223,358,1
2022-11-17,P0006,58,66,1
2022-11-18,P0006,107,318,1
2022-11-19,P0006,59,143,0
2022-11-20,P0006,304,487,1
2022-11-21,P0006,283,346,0
2022-11-22,P0006,15,475,1
2022-11-23,P0006,361,382,0
2022-11-24,P0006,199,310,0
2022-11-25,P0006,135,144,1
2022-11-26,P0006,76,223,0
2022-11-27,P0006,27,180,0
2022-11-28,P0006,48,90,0
2022-11-29,P0006,174,361,1
2022-11-30,P0006,72,98,1
2022-12-01,P0006,18,117,0
2022-12-02,P0006,37,151,1
2022-12-03,P0006,141,225,0
2022-12-04,P0006,339,370,1
2022-12-05,P0006,265,364,1
2022-12-06,P0006,88,253,1
2022-12-07,P0006,171,224,1
2022-12-08,P0006,84,167,1
2022-12-09,P0006,9,150,1
2022-12-10,P0006,309,374,0
2022-12-11,P0006,267,404,0
2022-12-12,P0006,204,459,0
2022-12-13,P0006,32,95,1
2022-12-14,P0006,194,326,0
2022-12-15,P0006,245,343,0
2022-12-16,P0006,407,409,1
2022-12-17,P0006,92,94,1
2022-12-18,P0006,31,271,1
2022-12-19,P0006,72,380,0
2022-12-20,P0006,158,354,0
2022-12-21,P0006,143,386,1
2022-12-22,P0006,145,309,1
2022-12-23,P0006,191,320,1
2022-12-24,P0006,17,125,1
2022-12-25,P0006,81,159,0
2022-12-26,P0006,41,184,0
2022-12-27,P0006,243,245,0
2022-12-28,P0006,62,428,0
2022-12-29,P0006,101,428,0
2022-12-30,P0006,123,467,1
2022-12-31,P0006,271,378,0
2023-01-01,P0006,16,329,1
2023-01-02,P0006,38,121,1
2023-01-03,P0006,9,131,1
2023-01-04,P0006,318,455,1
2023-01-05,P0006,203,296,1
2023-01-06,P0006,41,97,0
2023-01-07,P0006,20,333,0
2023-01-08,P0006,78,98,1
2023-01-09,P0006,237,404,1
2023-01-10,P0006,138,332,1
2023-01-11,P0006,370,454,0
2023-01-12,P0006,314,330,0
2023-01-13,P0006,28,491,0
2023-01-14,P0006,33,437,0
2023-01-15,P0006,50,60,1
2023-01-16,P0006,193,385,1
2023-01-17,P0006,163,356,1
2023-01-18,P0006,71,81,0
2023-01-19,P0006,286,397,0
2023-01-20,P0006,146,150,1
2023-01-21,P0006,69,352,0
2023-01-22,P0006,49,61,1
2023-01-23,P0006,224,261,0
2023-01-24,P0006,137,295,1
2023-01-25,P0006,106,425,1
2023-01-26,P0006,15,79,0
2023-01-27,P0006,294,343,0
2023-01-28,P0006,149,182,0
2023-01-29,P0006,39,51,1
2023-01-30,P0006,107,322,1
2023-01-31,P0006,54,112,0
2023-02-01,P0006,64,493,0
2023-02-02,P0006,288,411,0
2023-02-03,P0006,82,97,0
2023-02-04,P0006,66,230,0
2023-02-05,P0006,158,187,0
2023-02-06,P0006,190,495,0
2023-02-07,P0006,120,322,1
2023-02-08,P0006,81,228,1
2023-02-09,P0006,39,60,0
2023-02-10,P0006,15,199,0
2023-02-11,P0006,45,458,0
2023-02-12,P0006,47,62,1
2023-02-13,P0006,100,437,1
2023-02-14,P0006,1,76,0
2023-02-15,P0006,96,484,0
2023-02-16,P0006,111,151,1
2023-02-17,P0006,104,124,1
2023-02-18,P0006,326,403,1
2023-02-19,P0006,161,169,0
2023-02-20,P0006,53,140,1
2023-02-21,P0006,24,119,0
2023-02-22,P0006,50,89,1
2023-02-23,P0006,425,481,0
2023-02-24,P0006,88,162,0
2023-02-25,P0006,271,437,1
2023-02-26,P0006,52,431,0
2023-02-27,P0006,16,69,1
2023-02-28,P0006,222,314,1
2023-03-01,P0006,92,198,1
2023-03-02,P0006,14,110,1
2023-03-03,P0006,152,209,1
2023-03-04,P0006,269,378,1
2023-03-05,P0006,145,327,1
2023-03-06,P0006,77,120,0
2023-03-07,P0006,294,301,0
2023-03-08,P0006,42,292,1
2023-03-09,P0006,76,236,0
2023-03-10,P0006,308,488,1
2023-03-11,P0006,94,199,0
2023-03-12,P0006,415,436,1
2023-03-13,P0006,47,65,0
2023-03-14,P0006,60,216,1
2023-03-15,P0006,13,71,1
2023-03-16,P0006,130,341,0
2023-03-17,P0006,22,141,1
2023-03-18,P0006,141,178,1
2023-03-19,P0006,10,370,0
2023-03-20,P0006,16,52,1
2023-03-21,P0006,18,99,1
2023-03-22,P0006,219,295,0
2023-03-23,P0006,429,452,1
2023-03-24,P0006,140,202,0
2023-03-25,P0006,282,349,1
2023-03-26,P0006,42,354,1
2023-03-27,P0006,228,230,0
2023-03-28,P0006,349,471,0
2023-03-29,P0006,32,419,1
2023-03-30,P0006,85,203,1
2023-03-31,P0006,47,76,0
2023-04-01,P0006,78,152,0
2023-04-02,P0006,277,305,0
2023-04-03,P0006,42,360,1
2023-04-04,P0006,34,69,0
2023-04-05,P0006,40,85,1
2023-04-06,P0006,55,238,1
2023-04-07,P0006,49,420,1
2023-04-08,P0006,75,393,0
2023-04-09,P0006,181,294,1
2023-04-10,P0006,108,286,0
2023-04-11,P0006,196,327,0
2023-04-12,P0006,281,401,1
2023-04-13,P0006,42,446,1
2023-04-14,P0006,253,491,0
2023-04-15,P0006,186,210,1
2023-04-16,P0006,20,197,0
2023-04-17,P0006,289,424,1
2023-04-18,P0006,30,427,1
2023-04-19,P0006,273,342,1
2023-04-20,P0006,49,256,1
2023-04-21,P0006,28,233,0
2023-04-22,P0006,94,214,0
2023-04-23,P0006,103,173,0
2023-04-24,P0006,267,283,0
2023-04-25,P0006,189,453,1
2023-04-26,P0006,25,51,1
2023-04-27,P0006,243,280,0
2023-04-28,P0006,10,102,1
2023-04-29,P0006,138,214,0
2023-04-30,P0006,218,341,0
2023-05-01,P0006,176,444,1
2023-05-02,P0006,32,121,1
2023-05-03,P0006,321,410,0
2023-05-04,P0006,150,407,1
2023-05-05,P0006,55,293,1
2023-05-06,P0006,30,206,0
2023-05-07,P0006,40,56,0
2023-05-08,P0006,251,252,1
2023-05-09,P0006,79,427,0
2023-05-10,P0006,149,261,1
2023-05-11,P0006,3,382,1
2023-05-12,P0006,37,453,0
2023-05-13,P0006,154,351,1
2023-05-14,P0006,74,161,1
2023-05-15,P0006,64,84,0
2023-05-16,P0006,13,489,0
2023-05-17,P0006,51,87,1
2023-05-18,P0006,148,452,0
2023-05-19,P0006,241,474,0
2023-05-20,P0006,62,185,0
2023-05-21,P0006,164,254,0
2023-05-22,P0006,34,323,1
2023-05-23,P0006,98,132,1
2023-05-24,P0006,59,136,1
2023-05-25,P0006,113,365,1
2023-05-26,P0006,5,84,1
2023-05-27,P0006,136,268,1
2023-05-28,P0006,22,187,0
2023-05-29,P0006,34,286,1
2023-05-30,P0006,95,275,0
2023-05-31,P0006,73,285,0
2023-06-01,P0006,38,346,1
2023-06-02,P0006,84,135,1
2023-06-03,P0006,167,217,1
2023-06-04,P0006,115,214,1
2023-06-05,P0006,266,370,1
2023-06-06,P0006,53,169,0
2023-06-07,P0006,311,336,1
2023-06-08,P0006,42,286,1
2023-06-09,P0006,92,153,1
2023-06-10,P0006,453,464,0
2023-06-11,P0006,72,257,0
2023-06-12,P0006,427,440,0
2023-06-13,P0006,280,471,1
2023-06-14,P0006,32,385,0
2023-06-15,P0006,140,192,0
2023-06-16,P0006,210,499,0
2023-06-17,P0006,55,172,0
2023-06-18,P0006,78,120,1
2023-06-19,P0006,25,180,0
2023-06-20,P0006,86,182,0
2023-06-21,P0006,240,313,0
2023-06-22,P0006,156,189,1
2023-06-23,P0006,385,389,0
2023-06-24,P0006,123,279,0
2023-06-25,P0006,18,60,0
2023-06-26,P0006,53,57,0
2023-06-27,P0006,99,133,0
2023-06-28,P0006,119,286,1
2023-06-29,P0006,149,177,1
2023-06-30,P0006,410,461,1
2023-07-01,P0006,264,423,1
2023-07-02,P0006,25,252,1
2023-07-03,P0006,74,326,0
2023-07-04,P0006,184,288,0
2023-07-05,P0006,58,125,1
2023-07-06,P0006,113,414,1
2023-07-07,P0006,140,263,0
2023-07-08,P0006,212,434,0
2023-07-09,P0006,28,54,0
2023-07-10,P0006,72,188,0
2023-07-11,P0006,134,184,0
2023-07-12,P0006,332,500,1
2023-07-13,P0006,24,214,0
2023-07-14,P0006,17,63,0
2023-07-15,P0006,29,396,0
2023-07-16,P0006,171,398,0
2023-07-17,P0006,133,298,0
2023-07-18,P0006,202,249,0
2023-07-19,P0006,85,323,1
2023-07-20,P0006,117,250,1
2023-07-21,P0006,19,68,0
2023-07-22,P0006,224,338,0
2023-07-23,P0006,128,277,1
2023-07-24,P0006,11,155,1
2023-07-25,P0006,132,198,0
2023-07-26,P0006,10,352,0
2023-07-27,P0006,107,471,1
2023-07-28,P0006,94,244,0
2023-07-29,P0006,50,320,1
2023-07-30,P0006,400,406,0
2023-07-31,P0006,148,430,0
2023-08-01,P0006,138,429,0
2023-08-02,P0006,10,133,0
2023-08-03,P0006,147,412,0
2023-08-04,P0006,91,265,0
2023-08-05,P0006,342,436,1
2023-08-06,P0006,174,185,1
2023-08-07,P0006,7,74,1
2023-08-08,P0006,108,121,1
2023-08-09,P0006,102,216,0
2023-08-10,P0006,29,349,1
2023-08-11,P0006,179,214,1
2023-08-12,P0006,30,54,0
2023-08-13,P0006,235,293,0
2023-08-14,P0006,205,303,0
2023-08-15,P0006,207,403,1
2023-08-16,P0006,19,167,0
2023-08-17,P0006,107,284,0
2023-08-18,P0006,38,299,0
2023-08-19,P0006,15,241,0
2023-08-20,P0006,36,432,1
2023-08-21,P0006,115,432,1
2023-08-22,P0006,108,154,1
2023-08-23,P0006,78,103,1
2023-08-24,P0006,149,185,0
2023-08-25,P0006,69,328,0
2023-08-26,P0006,2,404,0
2023-08-27,P0006,0,113,1
2023-08-28,P0006,43,288,0
2023-08-29,P0006,58,194,1
2023-08-30,P0006,82,239,1
2023-08-31,P0006,99,342,1
2023-09-01,P0006,338,484,1
2023-09-02,P0006,426,428,0
2023-09-03,P0006,33,410,1
2023-09-04,P0006,6,81,0
2023-09-05,P0006,449,451,0
2023-09-06,P0006,21,319,0
2023-09-07,P0006,169,233,0
2023-09-08,P0006,167,458,1
2023-09-09,P0006,19,247,0
2023-09-10,P0006,15,112,1
2023-09-11,P0006,134,404,1
2023-09-12,P0006,264,347,0
2023-09-13,P0006,48,320,1
2023-09-14,P0006,136,310,1
2023-09-15,P0006,160,161,1
2023-09-16,P0006,57,81,0
2023-09-17,P0006,39,416,0
2023-09-18,P0006,335,404,1
2023-09-19,P0006,419,439,0
2023-09-20,P0006,295,363,0
2023-09-21,P0006,106,185,1
2023-09-22,P0006,183,212,1
2023-09-23,P0006,26,224,1
2023-09-24,P0006,23,469,0
2023-09-25,P0006,154,362,1
2023-09-26,P0006,256,287,0
2023-09-27,P0006,219,458,0
2023-09-28,P0006,219,231,0
2023-09-29,P0006,365,418,0
2023-09-30,P0006,45,141,0
2023-10-01,P0006,229,388,0
2023-10-02,P0006,298,357,0
2023-10-03,P0006,79,102,0
2023-10-04,P0006,126,176,0
2023-10-05,P0006,292,312,0
2023-10-06,P0006,236,360,1
2023-10-07,P0006,114,436,1
2023-10-08,P0006,133,256,1
2023-10-09,P0006,241,320,0
2023-10-10,P0006,59,173,1
2023-10-11,P0006,46,163,1
2023-10-12,P0006,364,440,1
2023-10-13,P0006,10,353,1
2023-10-14,P0006,250,454,0
2023-10-15,P0006,198,257,1
2023-10-16,P0006,40,437,0
2023-10-17,P0006,223,391,1
2023-10-18,P0006,10,185,1
2023-10-19,P0006,283,480,1
2023-10-20,P0006,102,350,1
2023-10-21,P0006,225,301,0
2023-10-22,P0006,50,238,0
2023-10-23,P0006,153,275,0
2023-10-24,P0006,247,388,1
2023-10-25,P0006,42,236,0
2023-10-26,P0006,137,169,1
2023-10-27,P0006,142,143,0
2023-10-28,P0006,44,194,0
2023-10-29,P0006,60,143,1
2023-10-30,P0006,24,78,0
2023-10-31,P0006,363,438,1
2023-11-01,P0006,479,488,0
2023-11-02,P0006,26,69,0
2023-11-03,P0006,56,415,0
2023-11-04,P0006,48,93,0
2023-11-05,P0006,60,126,0
2023-11-06,P0006,13,55,1
2023-11-07,P0006,152,320,1
2023-11-08,P0006,45,340,0
2023-11-09,P0006,223,408,0
2023-11-10,P0006,167,201,1
2023-11-11,P0006,204,380,1
2023-11-12,P0006,352,444,0
2023-11-13,P0006,104,161,1
2023-11-14,P0006,171,232,1
2023-11-15,P0006,14,57,0
2023-11-16,P0006,26,250,1
2023-11-17,P0006,142,454,1
2023-11-18,P0006,253,396,1
2023-11-19,P0006,103,454,1
2023-11-20,P0006,147,402,0
2023-11-21,P0006,70,194,1
2023-11-22,P0006,111,218,1
2023-11-23,P0006,80,282,0
2023-11-24,P0006,7,156,0
2023-11-25,P0006,136,461,1
2023-11-26,P0006,54,300,0
2023-11-27,P0006,121,333,0
2023-11-28,P0006,81,276,0
2023-11-29,P0006,223,483,0
2023-11-30,P0006,44,434,1
2023-12-01,P0006,66,151,1
2023-12-02,P0006,31,50,0
2023-12-03,P0006,50,340,0
2023-12-04,P0006,243,275,0
2023-12-05,P0006,163,264,0
2023-12-06,P0006,11,357,1
2023-12-07,P0006,162,451,1
2023-12-08,P0006,34,100,1
2023-12-09,P0006,16,257,0
2023-12-10,P0006,224,264,1
2023-12-11,P0006,23,364,1
2023-12-12,P0006,35,77,1
2023-12-13,P0006,19,374,0
2023-12-14,P0006,257,490,0
2023-12-15,P0006,43,79,0
2023-12-16,P0006,357,386,1
2023-12-17,P0006,44,281,1
2023-12-18,P0006,40,62,1
2023-12-19,P0006,139,494,0
2023-12-20,P0006,186,404,0
2023-12-21,P0006,345,399,0
2023-12-22,P0006,86,345,1
2023-12-23,P0006,152,327,1
2023-12-24,P0006,21,384,0
2023-12-25,P0006,83,144,1
2023-12-26,P0006,85,93,1
2023-12-27,P0006,109,361,1
2023-12-28,P0006,12,76,0
2023-12-29,P0006,46,381,0
2023-12-30,P0006,38,302,1
2023-12-31,P0006,146,181,0
2024-01-01,P0006,87,305,0
2022-01-01,P0007,97,359,1
2022-01-02,P0007,56,178,1
2022-01-03,P0007,140,460,0
2022-01-04,P0007,341,367,0
2022-01-05,P0007,8,409,0
2022-01-06,P0007,35,76,1
2022-01-07,P0007,429,461,1
2022-01-08,P0007,172,264,1
2022-01-09,P0007,81,81,1
2022-01-10,P0007,323,481,0
2022-01-11,P0007,79,416,1
2022-01-12,P0007,152,471,1
2022-01-13,P0007,245,408,0
2022-01-14,P0007,126,480,1
2022-01-15,P0007,31,63,1
2022-01-16,P0007,7,191,0
2022-01-17,P0007,194,332,0
2022-01-18,P0007,101,103,0
2022-01-19,P0007,116,354,0
2022-01-20,P0007,204,328,1
2022-01-21,P0007,95,470,0
2022-01-22,P0007,15,116,1
2022-01-23,P0007,95,133,1
2022-01-24,P0007,466,466,0
2022-01-25,P0007,72,223,0
2022-01-26,P0007,168,304,1
2022-01-27,P0007,21,425,0
2022-01-28,P0007,30,419,1
2022-01-29,P0007,132,341,1
2022-01-30,P0007,337,374,0
2022-01-31,P0007,235,272,1
2022-02-01,P0007,103,175,1
2022-02-02,P0007,87,485,1
2022-02-03,P0007,92,174,0
2022-02-04,P0007,22,62,0
2022-02-05,P0007,236,437,1
2022-02-06,P0007,85,424,0
2022-02-07,P0007,365,470,0
2022-02-08,P0007,185,436,1
2022-02-09,P0007,17,223,0
2022-02-10,P0007,112,365,1
2022-02-11,P0007,24,238,0
2022-02-12,P0007,165,412,1
2022-02-13,P0007,2,186,0
2022-02-14,P0007,252,445,1
2022-02-15,P0007,101,120,0
2022-02-16,P0007,16,60,1
2022-02-17,P0007,69,69,0
2022-02-18,P0007,60,68,0
2022-02-19,P0007,135,218,1
2022-02-20,P0007,40,243,1
2022-02-21,P0007,138,217,0
2022-02-22,P0007,125,178,1
2022-02-23,P0007,13,322,1
2022-02-24,P0007,12,235,1
2022-02-25,P0007,79,222,0
2022-02-26,P0007,30,273,0
2022-02-27,P0007,19,201,0
2022-02-28,P0007,453,473,0
2022-03-01,P0007,366,379,0
2022-03-02,P0007,256,383,0
2022-03-03,P0007,165,187,1
2022-03-04,P0007,405,466,0
2022-03-05,P0007,318,428,0
2022-03-06,P0007,232,254,0
2022-03-07,P0007,195,350,0
2022-03-08,P0007,471,480,0
2022-03-09,P0007,300,388,0
2022-03-10,P0007,285,371,0
2022-03-11,P0007,0,376,0
2022-03-12,P0007,10,490,1
2022-03-13,P0007,210,246,1
2022-03-14,P0007,249,269,1
2022-03-15,P0007,72,145,0
2022-03-16,P0007,86,419,1
2022-03-17,P0007,84,171,0
2022-03-18,P0007,124,219,0
2022-03-19,P0007,236,291,1
2022-03-20,P0007,109,139,1
2022-03-21,P0007,369,453,0
2022-03-22,P0007,53,240,0
2022-03-23,P0007,309,356,1
2022-03-24,P0007,253,394,1
2022-03-25,P0007,73,227,0
2022-03-26,P0007,99,147,1
2022-03-27,P0007,298,415,0
2022-03-28,P0007,26,130,1
2022-03-29,P0007,233,239,0
2022-03-30,P0007,46,220,0
2022-03-31,P0007,26,76,1
2022-04-01,P0007,13,52,0
2022-04-02,P0007,94,95,1
2022-04-03,P0007,126,195,1
2022-04-04,P0007,120,335,0
2022-04-05,P0007,2,72,1
2022-04-06,P0007,12,177,0
2022-04-07,P0007,99,205,0
2022-04-08,P0007,102,448,0
2022-04-09,P0007,304,442,0
2022-04-10,P0007,267,431,0
2022-04-11,P0007,444,495,0
2022-04-12,P0007,43,129,0
2022-04-13,P0007,403,500,0
2022-04-14,P0007,172,498,1
2022-04-15,P0007,387,486,0
2022-04-16,P0007,156,204,0
2022-04-17,P0007,32,59,1
2022-04-18,P0007,30,115,0
2022-04-19,P0007,99,167,1
2022-04-20,P0007,59,278,0
2022-04-21,P0007,289,320,0
2022-04-22,P0007,21,105,1
2022-04-23,P0007,102,223,0
2022-04-24,P0007,3,246,0
2022-04-25,P0007,280,373,1
2022-04-26,P0007,20,74,1
2022-04-27,P0007,33,451,1
2022-04-28,P0007,425,475,1
2022-04-29,P0007,91,134,0
2022-04-30,P0007,158,198,1
2022-05-01,P0007,38,91,1
2022-05-02,P0007,134,342,1
2022-05-03,P0007,22,63,0
2022-05-04,P0007,1,471,1
2022-05-05,P0007,132,157,0
2022-05-06,P0007,198,420,0
2022-05-07,P0007,270,372,1
2022-05-08,P0007,88,405,1
2022-05-09,P0007,193,225,0
2022-05-10,P0007,67,283,1
2022-05-11,P0007,78,78,0
2022-05-12,P0007,14,297,0
2022-05-13,P0007,161,255,1
2022-05-14,P0007,369,401,1
2022-05-15,P0007,303,348,1
2022-05-16,P0007,177,429,1
2022-05-17,P0007,353,484,1
2022-05-18,P0007,133,415,1
2022-05-19,P0007,148,383,1
2022-05-20,P0007,87,319,0
2022-05-21,P0007,8,123,0
2022-05-22,P0007,61,339,1
2022-05-23,P0007,112,314,0
2022-05-24,P0007,231,273,1
2022-05-25,P0007,354,382,0
2022-05-26,P0007,162,162,1
2022-05-27,P0007,91,441,0
2022-05-28,P0007,240,263,1
2022-05-29,P0007,45,354,0
2022-05-30,P0007,65,273,0
2022-05-31,P0007,440,451,1
2022-06-01,P0007,80,174,0
2022-06-02,P0007,34,213,1
2022-06-03,P0007,182,468,0
2022-06-04,P0007,151,457,1
2022-06-05,P0007,47,102,0
2022-06-06,P0007,28,221,0
2022-06-07,P0007,23,245,1
2022-06-08,P0007,23,112,1
2022-06-09,P0007,145,301,1
2022-06-10,P0007,34,61,1
2022-06-11,P0007,231,324,0
2022-06-12,P0007,172,388,0
2022-06-13,P0007,135,159,1
2022-06-14,P0007,110,249,0
2022-06-15,P0007,117,286,0
2022-06-16,P0007,124,419,0
2022-06-17,P0007,179,259,0
2022-06-18,P0007,170,190,1
2022-06-19,P0007,346,356,0
2022-06-20,P0007,447,470,1
2022-06-21,P0007,116,278,0
2022-06-22,P0007,277,292,1
2022-06-23,P0007,174,386,0
2022-06-24,P0007,307,451,1
2022-06-25,P0007,169,216,1
2022-06-26,P0007,77,392,1
2022-06-27,P0007,28,393,0
2022-06-28,P0007,211,238,0
2022-06-29,P0007,144,340,1
2022-06-30,P0007,68,95,1
2022-07-01,P0007,1,53,0
2022-07-02,P0007,142,222,0
2022-07-03,P0007,152,414,0
2022-07-04,P0007,108,114,1
2022-07-05,P0007,118,250,0
2022-07-06,P0007,262,412,0
2022-07-07,P0007,237,291,1
2022-07-08,P0007,246,369,0
2022-07-09,P0007,0,194,0
2022-07-10,P0007,122,308,1
2022-07-11,P0007,107,165,1
2022-07-12,P0007,213,443,1
2022-07-13,P0007,53,140,0
2022-07-14,P0007,202,389,1
2022-07-15,P0007,76,227,0
2022-07-16,P0007,11,489,0
2022-07-17,P0007,81,445,1
2022-07-18,P0007,32,371,0
2022-07-19,P0007,41,116,0
2022-07-20,P0007,133,201,1
2022-07-21,P0007,166,266,1
2022-07-22,P0007,44,99,0
2022-07-23,P0007,269,338,0
2022-07-24,P0007,31,56,0
2022-07-25,P0007,55,107,1
2022-07-26,P0007,96,290,0
2022-07-27,P0007,133,221,1
2022-07-28,P0007,181,429,1
2022-07-29,P0007,185,228,1
2022-07-30,P0007,50,219,1
2022-07-31,P0007,240,393,1
2022-08-01,P0007,128,204,1
2022-08-02,P0007,225,424,0
2022-08-03,P0007,425,452,1
2022-08-04,P0007,274,402,1
2022-08-05,P0007,378,429,1
2022-08-06,P0007,212,220,0
2022-08-07,P0007,105,203,0
2022-08-08,P0007,182,312,0
2022-08-09,P0007,11,170,0
2022-08-10,P0007,128,240,1
2022-08-11,P0007,76,276,1
2022-08-12,P0007,203,484,1
2022-08-13,P0007,94,294,0
2022-08-14,P0007,261,301,0
2022-08-15,P0007,421,454,1
2022-08-16,P0007,155,410,0
2022-08-17,P0007,262,354,1
2022-08-18,P0007,85,428,0
2022-08-19,P0007,76,356,0
2022-08-20,P0007,109,320,0
2022-08-21,P0007,83,142,0
2022-08-22,P0007,138,210,0
2022-08-23,P0007,12,137,1
2022-08-24,P0007,319,461,0
2022-08-25,P0007,191,267,0
2022-08-26,P0007,31,459,0
2022-08-27,P0007,339,491,0
2022-08-28,P0007,72,189,0
2022-08-29,P0007,222,313,1
2022-08-30,P0007,211,245,1
2022-08-31,P0007,153,154,1
2022-09-01,P0007,198,207,1
2022-09-02,P0007,23,131,0
2022-09-03,P0007,131,352,0
2022-09-04,P0007,389,412,0
2022-09-05,P0007,47,94,1
2022-09-06,P0007,121,166,0
2022-09-07,P0007,101,298,1
2022-09-08,P0007,142,357,0
2022-09-09,P0007,222,381,0
2022-09-10,P0007,190,191,0
2022-09-11,P0007,51,376,0
2022-09-12,P0007,64,232,1
2022-09-13,P0007,120,420,1
2022-09-14,P0007,86,330,0
2022-09-15,P0007,25,86,0
2022-09-16,P0007,259,261,1
2022-09-17,P0007,197,287,1
2022-09-18,P0007,177,283,1
2022-09-19,P0007,134,275,1
2022-09-20,P0007,174,404,0
2022-09-21,P0007,12,278,0
2022-09-22,P0007,12,102,0
2022-09-23,P0007,4,476,1
2022-09-24,P0007,7,262,0
2022-09-25,P0007,42,342,1
2022-09-26,P0007,6,123,0
2022-09-27,P0007,31,250,1
2022-09-28,P0007,32,191,1
2022-09-29,P0007,114,320,1
2022-09-30,P0007,16,475,1
2022-10-01,P0007,86,164,0
2022-10-02,P0007,382,412,1
2022-10-03,P0007,387,485,1
2022-10-04,P0007,62,245,0
2022-10-05,P0007,3,58,1
2022-10-06,P0007,401,465,1
2022-10-07,P0007,203,390,0
2022-10-08,P0007,121,254,0
2022-10-09,P0007,236,288,0
2022-10-10,P0007,261,263,0
2022-10-11,P0007,81,146,1
2022-10-12,P0007,65,376,1
2022-10-13,P0007,11,149,1
2022-10-14,P0007,391,460,1
2022-10-15,P0007,150,359,1
2022-10-16,P0007,25,479,1
2022-10-17,P0007,73,168,1
2022-10-18,P0007,46,70,1
2022-10-19,P0007,190,282,1
2022-10-20,P0007,194,386,1
2022-10-21,P0007,39,295,1
2022-10-22,P0007,26,236,1
2022-10-23,P0007,221,462,1
2022-10-24,P0007,132,171,1
2022-10-25,P0007,58,298,1
2022-10-26,P0007,154,451,1
2022-10-27,P0007,82,170,0
2022-10-28,P0007,265,442,1
2022-10-29,P0007,313,407,1
2022-10-30,P0007,36,108,1
2022-10-31,P0007,85,436,1
2022-11-01,P0007,178,334,0
2022-11-02,P0007,315,356,0
2022-11-03,P0007,101,215,0
2022-11-04,P0007,51,188,0
2022-11-05,P0007,41,136,0
2022-11-06,P0007,253,259,0
2022-11-07,P0007,40,108,1
2022-11-08,P0007,40,67,1
2022-11-09,P0007,105,167,1
2022-11-10,P0007,374,404,1
2022-11-11,P0007,110,484,0
2022-11-12,P0007,35,140,0
2022-11-13,P0007,47,448,1
2022-11-14,P0007,193,500,0
2022-11-15,P0007,0,231,0
2022-11-16,P0007,20,169,1
2022-11-17,P0007,289,466,1
2022-11-18,P0007,94,116,0
2022-11-19,P0007,80,232,1
2022-11-20,P0007,155,216,1
2022-11-21,P0007,134,298,0
2022-11-22,P0007,158,233,0
2022-11-23,P0007,230,449,0
2022-11-24,P0007,98,118,1
2022-11-25,P0007,129,328,0
2022-11-26,P0007,305,419,1
2022-11-27,P0007,35,328,0
2022-11-28,P0007,68,75,0
2022-11-29,P0007,203,456,1
2022-11-30,P0007,356,395,1
2022-12-01,P0007,370,406,0
2022-12-02,P0007,21,442,0
2022-12-03,P0007,86,300,1
2022-12-04,P0007,35,127,1
2022-12-05,P0007,28,366,1
2022-12-06,P0007,119,482,1
2022-12-07,P0007,84,427,1
2022-12-08,P0007,13,490,1
2022-12-09,P0007,101,210,0
2022-12-10,P0007,13,229,1
2022-12-11,P0007,170,199,0
2022-12-12,P0007,59,318,1
2022-12-13,P0007,102,164,1
2022-12-14,P0007,46,86,1
2022-12-15,P0007,159,307,0
2022-12-16,P0007,297,345,0
